,id,company_rating,company_location,total_fleet_count,iata_approved
6616,41218,100%,,1.0,t
6621,47187,100%,Gambia,1.0,t
6623,24816,,,1.0,t
6624,43953,,,2.0,f
6628,48841,,,1.0,f
6636,20165,94%,Ukraine,30.0,f
6637,5601,,,1.0,t
6643,36694,,,1.0,t
6646,39765,100%,United Kingdom,2.0,t
6647,16715,,,1.0,t
6651,12658,,,1.0,f
6656,20074,,,1.0,f
6658,15832,0%,Denmark,1.0,f
6659,1095,,,1.0,f
6660,1308,,Sao Tome and Principe,1.0,t
6664,42377,100%,Marshall Islands,2.0,f
6666,40683,100%,United Kingdom,2.0,t
6667,15536,100%,,1.0,f
6668,22266,,Monaco,1.0,t
6672,26920,,,1.0,t
6678,48332,100%,,1.0,f
6682,37225,,,1.0,f
6685,41105,100%,,1.0,f
6687,20642,100%,,1.0,f
6688,1245,,Kiribati,1.0,t
6690,35705,,,1.0,f
6695,39676,86%,Guinea,2.0,f
6698,32,,Guinea,1.0,f
6700,38697,,France,1.0,f
6701,41901,,,1.0,f
6704,40366,97%,Micronesia,14.0,t
6708,46685,100%,Tonga,1.0,t
6709,8129,100%,Rwanda,5.0,f
6710,44761,90%,Niger,1.0,f
6711,20683,,Faroe Islands,1.0,t
6713,33769,100%,,1.0,t
6714,31865,,,1.0,f
6718,34675,100%,Svalbard & Jan Mayen Islands,1.0,t
6719,350,,Niue,1.0,f
6720,49751,100%,,2.0,f
6722,21420,,Lithuania,1.0,f
6724,13612,50%,,1.0,f
6725,6857,,,1.0,f
6727,48708,100%,,1.0,t
6729,39157,67%,,1.0,t
6733,39696,100%,,1.0,f
6736,8379,,,1.0,t
6737,11827,90%,Venezuela,2.0,t
6739,6465,,Costa Rica,1.0,f
6744,2573,,,1.0,f
6746,1665,,Denmark,1.0,f
6751,21627,,Niue,1.0,f
6752,12474,,,1.0,f
6753,37933,,Sao Tome and Principe,1.0,f
6755,22749,,,1.0,f
6757,3845,,Bosnia and Herzegovina,1.0,f
6760,15101,56%,,1.0,f
6764,21308,,Bosnia and Herzegovina,1.0,f
6766,15888,30%,,2.0,t
6767,50048,,Papua New Guinea,1.0,f
6769,39764,,Venezuela,2.0,t
6780,39284,,,1.0,t
6782,8391,,,1.0,f
6783,33392,,Estonia,1.0,t
6784,8172,,Bouvet Island (Bouvetoya),1.0,f
6787,47811,100%,Vietnam,2.0,f
6788,12705,,,1.0,t
6794,33406,100%,Reunion,4.0,f
6795,15097,,,1.0,t
6796,42845,,Estonia,2.0,t
6800,23449,100%,,1.0,t
6801,45349,,Isle of Man,1.0,t
6803,16921,100%,Malta,1.0,f
6806,15707,100%,Vietnam,4.0,f
6813,19269,,Bahrain,1.0,f
6814,36401,,,1.0,t
6817,30635,,Russian Federation,1.0,t
6820,48100,,Indonesia,1.0,t
6821,42588,,El Salvador,1.0,t
6822,16281,100%,Kiribati,1.0,f
6825,15369,100%,,2.0,t
6829,15859,100%,Zimbabwe,1.0,f
6832,580,,Costa Rica,1.0,f
6833,12164,100%,Nicaragua,8.0,f
6836,42188,,Niger,1.0,f
6837,15571,100%,,1.0,f
6838,43920,,Christmas Island,1.0,f
6841,27169,,,1.0,f
6846,24490,,Svalbard & Jan Mayen Islands,1.0,f
6849,30707,,Guinea,1.0,f
6853,40486,,Sao Tome and Principe,2.0,t
6856,26627,71%,Monaco,1.0,f
6862,46740,,Mauritania,2.0,f
6863,24769,100%,Isle of Man,1.0,t
6867,13583,100%,,1.0,t
6868,46109,83%,,1.0,f
6869,3242,,,1.0,f
6871,18368,100%,Gambia,2.0,f
6874,8174,,Jersey,2.0,t
6878,38014,,United Kingdom,1.0,f
6881,49329,,,1.0,f
6882,171,,,1.0,f
6884,14821,,Afghanistan,1.0,t
6890,17029,,Kenya,1.0,t
6891,41418,100%,Nicaragua,1.0,f
6893,40855,,,1.0,f
6897,24026,98%,Cape Verde,69.0,t
6899,6907,100%,Somalia,1.0,f
6900,16521,100%,Cocos (Keeling) Islands,1.0,t
6906,49485,,Malta,1.0,f
6911,12972,,Tonga,1.0,f
6917,1296,,,1.0,f
6919,31649,40%,Mauritania,1.0,t
6924,40164,100%,Kenya,1.0,f
6925,47286,100%,Micronesia,2.0,f
6929,32014,100%,,2.0,f
6932,34203,100%,Uzbekistan,2.0,t
6933,43576,100%,Guinea,2.0,t
6939,26869,,,1.0,f
6942,11069,100%,Micronesia,1.0,f
6945,4820,100%,Lithuania,2.0,t
6946,46343,90%,Niue,2.0,f
6947,48533,100%,Somalia,1.0,t
6948,25769,100%,Uzbekistan,1.0,f
6951,35675,,,1.0,t
6952,44475,100%,El Salvador,1.0,f
6954,13505,,,1.0,f
6964,12202,,Marshall Islands,2.0,f
6965,7488,,,1.0,f
6967,40435,,Croatia,1.0,t
6968,16347,67%,,1.0,t
6970,42005,,Faroe Islands,1.0,f
6973,33358,,,1.0,t
6974,11780,,Niue,1.0,f
6978,30526,100%,Canada,3.0,t
6982,21960,,Isle of Man,1.0,t
6983,29674,,,1.0,f
6984,41882,,,1.0,f
6985,19943,63%,Isle of Man,34.0,f
6986,34957,,Guinea,1.0,f
6988,11715,,Costa Rica,5.0,f
6989,42885,,,1.0,f
6992,32009,100%,Maldives,1.0,t
6993,18042,100%,Uganda,2.0,t
6995,11699,,El Salvador,1.0,t
6996,4558,30%,,3.0,f
7000,35970,100%,,1.0,f
7002,11658,67%,,2.0,f
7009,31718,100%,France,6.0,f
7010,32297,,United Kingdom,1.0,f
7012,12397,100%,Niue,1.0,f
7016,1006,100%,,1.0,t
7018,22180,,Lebanon,1.0,t
7019,19314,,,1.0,f
7025,28924,100%,,1.0,f
7026,40443,,Gambia,1.0,t
7027,2699,,Niger,1.0,f
7031,3661,,Anguilla,1.0,f
7035,15751,100%,Tanzania,1.0,f
7036,17410,,,1.0,f
7037,27220,,,1.0,t
7043,22919,100%,,2.0,t
7044,47091,90%,United Kingdom,3.0,f
7045,20060,,Guernsey,5.0,t
7050,13212,100%,Zimbabwe,12.0,t
7052,38050,,,1.0,f
7055,26207,100%,,2.0,t
7058,13771,100%,Maldives,1.0,f
7060,35063,100%,,2.0,t
7064,43865,33%,Russian Federation,2.0,f
7068,39967,100%,Switzerland,1.0,f
7069,30252,,Lithuania,1.0,t
7076,4416,,Brazil,1.0,f
7078,32497,,,1.0,f
7079,5498,33%,Brazil,1.0,f
7081,26668,,Kiribati,1.0,f
7084,13486,,,2.0,f
7088,15057,,Malawi,1.0,f
7089,45116,,,1.0,f
7090,37899,,,2.0,f
7091,23880,,,1.0,f
7094,30996,,Tanzania,1.0,t
7100,16542,100%,Croatia,2.0,t
7101,35271,80%,Chad,1.0,t
7105,1261,100%,Malawi,3.0,t
7106,28000,,,1.0,t
7110,46872,100%,Nicaragua,9.0,f
7112,27292,,,1.0,t
7114,30346,,Monaco,1.0,f
7115,24912,100%,Sao Tome and Principe,5.0,f
7118,5063,,Uganda,1.0,f
7120,28465,,United Kingdom,1.0,f
7121,43926,80%,Zimbabwe,2.0,t
7123,26435,,,1.0,t
7125,28607,90%,Isle of Man,1.0,t
7131,19467,,,1.0,t
7132,158,,Faroe Islands,1.0,f
7134,24116,,,1.0,f
7135,48460,,Reunion,2.0,t
7142,31339,,,3.0,t
7152,47958,80%,Niue,1.0,f
7155,40879,,Rwanda,3.0,f
7158,10900,100%,,1.0,t
7159,41,100%,Portugal,2.0,f
7162,23348,,Slovakia (Slovak Republic),1.0,t
7163,37211,,Ghana,2.0,f
7164,20492,100%,,1.0,f
7173,7717,100%,,1.0,f
7177,1754,,,1.0,f
7182,641,,,1.0,f
7187,11628,,Kiribati,1.0,f
7188,9981,100%,Anguilla,1.0,f
7191,26176,,El Salvador,1.0,f
7195,17708,,,1.0,f
7200,34806,100%,Vanuatu,1.0,f
7202,42157,,Rwanda,1.0,t
7203,11899,,Denmark,1.0,t
7205,46474,100%,,1.0,t
7213,35075,100%,,1.0,t
7214,4860,,,1.0,f
7215,38915,,,1.0,f
7218,45300,,,1.0,t
7219,22980,,Bosnia and Herzegovina,1.0,f
7220,41519,,Togo,1.0,f
7222,23991,90%,,1.0,f
7227,43365,,,2.0,f
7230,23733,,El Salvador,1.0,t
7232,47758,,Puerto Rico,1.0,f
7238,10073,,Guinea,1.0,f
7239,31500,,Niue,1.0,f
7242,18047,,Maldives,1.0,f
7244,37227,100%,Micronesia,1.0,t
7248,20518,100%,Togo,4.0,t
7250,10895,100%,,1.0,t
7253,41989,100%,El Salvador,1.0,t
7254,33126,,,1.0,f
7255,12019,100%,,1.0,f
7258,20740,,,2.0,t
7259,34856,,Maldives,2.0,f
7261,13788,75%,Uzbekistan,3.0,f
7262,38132,,,1.0,t
7264,39268,,,1.0,f
7267,12754,,Cocos (Keeling) Islands,1.0,f
7269,48532,100%,,1.0,f
7270,40904,,Chad,2.0,f
7271,20018,,,1.0,f
7273,3375,50%,Uzbekistan,2.0,t
7274,21278,,,1.0,f
7275,25050,,Monaco,1.0,f
7280,11746,,,1.0,f
7282,46523,90%,Guinea,2.0,t
7284,45063,100%,Isle of Man,1.0,f
7288,46448,,,1.0,f
7294,12690,100%,Gambia,4.0,t
7300,14665,100%,Cocos (Keeling) Islands,1.0,f
7301,32823,,,1.0,f
7304,49979,,Indonesia,1.0,t
7305,40460,,,1.0,f
7306,42789,,,1.0,f
7307,18314,100%,,2.0,f
7309,3137,100%,French Guiana,1.0,f
7310,2674,,Gambia,1.0,t
7312,14276,,,1.0,f
7316,10136,100%,,1.0,f
7317,30192,,Uzbekistan,1.0,t
7320,11744,100%,Kenya,4.0,f
7321,23919,,,1.0,f
7325,33376,0%,Brazil,1.0,f
7327,3495,,Zimbabwe,1.0,t
7329,49122,0%,,1.0,f
7330,45874,,,2.0,f
7333,18262,100%,Netherlands,1.0,f
7336,5688,,,1.0,f
7340,15038,100%,Puerto Rico,1.0,f
7342,35073,,Chad,1.0,f
7343,152,100%,,1.0,t
7346,15768,,,1.0,f
7352,5957,,,1.0,f
7354,10734,100%,Niue,2.0,t
7356,17963,,,1.0,f
7357,18526,100%,,2.0,f
7362,47894,100%,Turks and Caicos Islands,3.0,f
7365,13690,,,1.0,t
7369,11975,100%,,1.0,t
7372,4296,90%,,1.0,t
7373,45793,100%,Niue,5.0,t
7374,26520,,,1.0,f
7375,25511,,,1.0,f
7377,18815,,Bosnia and Herzegovina,2.0,t
7380,21703,91%,Palestinian Territory,1.0,t
7383,36388,,Tonga,1.0,t
7384,41757,100%,Malta,5.0,f
7388,26973,,,1.0,f
7389,25722,0%,Micronesia,1.0,t
7396,19706,100%,Turkmenistan,1.0,f
7401,11136,100%,,1.0,f
7403,16036,100%,Faroe Islands,1.0,f
7406,15905,100%,,2.0,f
7409,43878,,Peru,1.0,f
7412,48609,100%,Uzbekistan,2.0,f
7413,21165,,Indonesia,1.0,t
7416,22456,100%,,1.0,f
7417,23829,,Uzbekistan,1.0,f
7418,36486,,,1.0,t
7419,19038,100%,Lebanon,3.0,t
7420,45664,,Mauritania,1.0,f
7421,538,100%,Guinea,1.0,f
7427,1270,100%,France,1.0,f
7431,13199,0%,Denmark,1.0,f
7433,34474,,,1.0,f
7434,44625,100%,Russian Federation,2.0,f
7437,20889,100%,Isle of Man,2.0,f
7444,33823,78%,France,17.0,t
7447,42266,100%,,2.0,t
7452,49357,100%,Micronesia,2.0,f
7454,24401,0%,Niue,3.0,f
7456,25313,,Mexico,1.0,t
7459,13368,100%,,1.0,t
7460,36698,,Gibraltar,1.0,t
7463,27868,100%,,2.0,t
7468,35116,100%,,1.0,t
7469,3505,,Bosnia and Herzegovina,1.0,t
7470,40417,100%,Rwanda,1.0,f
7471,18133,,,1.0,t
7473,15938,90%,,2.0,f
7478,29599,,,1.0,t
7483,12534,100%,,2.0,t
7484,27181,,,1.0,f
7486,10462,,Rwanda,3.0,f
7489,15785,,Niue,1.0,t
7493,44905,,,1.0,t
7497,10295,100%,,1.0,t
7498,470,,Bosnia and Herzegovina,2.0,t
7499,4606,,Cocos (Keeling) Islands,1.0,f
7500,45836,,,1.0,f
7501,32097,100%,Denmark,5.0,f
7503,28305,,,4.0,f
7507,44601,100%,Costa Rica,1.0,t
7511,44612,100%,Jersey,2.0,t
7512,16442,,Cuba,1.0,f
7516,41107,100%,Marshall Islands,6.0,f
7517,12707,75%,Malawi,2.0,t
7520,9287,,Nauru,1.0,f
7522,43626,,Zimbabwe,2.0,f
7525,11483,100%,Lebanon,1.0,f
7526,32782,,Afghanistan,1.0,t
7530,21240,94%,Niger,130.0,f
7532,18839,100%,,1.0,f
7544,36501,,Russian Federation,1.0,f
7545,16000,100%,Reunion,2.0,f
7547,39776,,,1.0,f
7550,41941,,,1.0,t
7552,9772,100%,Marshall Islands,3.0,t
7554,8707,73%,Rwanda,21.0,t
7555,7746,100%,Canada,2.0,t
7558,30643,,Russian Federation,1.0,f
7559,19918,,,1.0,f
7562,37176,70%,Isle of Man,1.0,f
7566,16333,,,1.0,f
7568,41379,100%,France,2.0,t
7574,19499,,,1.0,f
7576,838,100%,Cocos (Keeling) Islands,1.0,f
7580,21538,,,1.0,f
7581,19231,100%,Ukraine,2.0,t
7584,3990,,,1.0,f
7585,23506,,,1.0,t
7587,46950,88%,Netherlands,2.0,t
7590,40978,100%,,1.0,f
7595,26596,60%,Jersey,2.0,t
7597,8057,,,1.0,f
7598,29126,70%,,1.0,f
7599,18629,100%,Sao Tome and Principe,3.0,f
7600,18590,100%,Pakistan,1.0,f
7606,6922,,French Guiana,1.0,f
7608,38458,100%,Montserrat,6.0,t
7609,33990,90%,Cocos (Keeling) Islands,1.0,f
7614,9747,,Togo,1.0,f
7616,36862,,Tonga,1.0,f
7617,21948,,Anguilla,1.0,f
7618,46358,100%,Saint Helena,1.0,t
7619,4680,56%,,1.0,t
7623,11238,100%,Tanzania,1.0,f
7624,18165,,Guinea,1.0,f
7625,45631,38%,China,1.0,t
7628,22934,100%,Ecuador,1.0,t
7630,12562,100%,,2.0,f
7633,27779,91%,,1.0,f
7635,6411,70%,Gambia,1.0,f
7636,44488,100%,Bahrain,1.0,f
7645,21597,,,1.0,f
7649,31065,,,16.0,f
7650,6720,100%,Micronesia,2.0,f
7651,15658,100%,Afghanistan,1.0,t
7655,1867,,,1.0,t
7657,49196,100%,,2.0,f
7663,32569,,French Guiana,1.0,f
7671,41468,,Tanzania,1.0,t
7673,5977,,,1.0,f
7674,589,,,1.0,f
7679,46350,,Guinea,1.0,t
7680,30314,100%,,1.0,f
7682,24527,,Indonesia,1.0,f
7686,38219,,,1.0,f
7688,9640,100%,Denmark,2.0,t
7690,30331,67%,,1.0,f
7691,31416,100%,,2.0,f
7694,26220,,Russian Federation,1.0,f
7699,44153,,Monaco,1.0,f
7700,31808,,Lebanon,1.0,f
7701,10417,100%,,1.0,f
7702,15373,,Faroe Islands,1.0,t
7703,27536,100%,Jersey,1.0,f
7706,27306,100%,Kiribati,2.0,f
7707,22998,,Uganda,1.0,f
7708,14287,,,1.0,f
7709,10599,,El Salvador,1.0,f
7710,5271,,,1.0,f
7715,42973,100%,,1.0,f
7716,15567,100%,Slovakia (Slovak Republic),4.0,f
7717,6753,100%,French Guiana,1.0,f
7719,39081,,,1.0,f
7721,15383,63%,,1.0,f
7725,237,,Faroe Islands,1.0,t
7726,13334,100%,,1.0,f
7727,23369,,French Guiana,2.0,t
7728,28417,100%,,1.0,t
7733,10928,,Russian Federation,1.0,f
7735,48974,,,1.0,t
7736,33897,,,1.0,f
7737,19878,,,1.0,t
7739,19341,100%,Guinea,1.0,f
7742,42506,100%,Denmark,1.0,t
7743,38538,100%,,5.0,f
7745,35612,,,1.0,t
7747,38888,100%,Malta,1.0,f
7749,48509,,,1.0,t
7754,21281,,,1.0,f
7755,45817,,,1.0,f
7757,35882,,,1.0,f
7758,4908,,Sao Tome and Principe,1.0,f
7759,19339,,,1.0,f
7762,15430,,,2.0,t
7764,30504,90%,Afghanistan,2.0,f
7765,22387,100%,Gibraltar,1.0,t
7766,36922,,,2.0,f
7767,3689,100%,,1.0,t
7768,12366,100%,,1.0,f
7769,31074,100%,Malta,4.0,t
7771,37111,,,1.0,f
7773,30301,,Togo,1.0,f
7774,28832,,Nicaragua,2.0,t
7775,1759,,Niue,1.0,t
7776,3627,100%,Malawi,1.0,t
7780,32353,,Chile,1.0,t
7781,48741,100%,Monaco,1.0,f
7787,21458,,,1.0,f
7796,29123,100%,Zimbabwe,16.0,t
7798,24118,98%,Ghana,21.0,t
7799,42002,,Malta,1.0,f
7802,15743,,,1.0,f
7806,24117,100%,Uzbekistan,1.0,f
7807,44751,100%,,1.0,f
7812,41515,90%,,1.0,f
7813,43131,100%,Vanuatu,2.0,f
7816,30126,100%,Togo,5.0,t
7818,8804,100%,Malta,1.0,f
7820,30798,,Marshall Islands,1.0,f
7822,48575,67%,Jersey,3.0,f
7826,4707,,Lebanon,1.0,t
7828,24976,100%,Russian Federation,1.0,t
7830,3298,100%,,1.0,f
7833,9768,,,3.0,f
7838,46580,,Sao Tome and Principe,1.0,f
7842,4970,100%,Somalia,1.0,f
7846,36508,,Russian Federation,1.0,f
7850,18905,,Turkmenistan,1.0,t
7854,29802,91%,Brazil,1.0,t
7856,16679,100%,Kenya,2.0,f
7859,14809,100%,Niger,1.0,f
7861,20662,0%,Wallis and Futuna,9.0,t
7865,48493,,Uzbekistan,1.0,t
7870,34237,100%,,1.0,t
7873,13752,,,1.0,f
7876,34135,100%,Isle of Man,1.0,f
7879,32961,,United Kingdom,6.0,t
7880,14881,100%,Brazil,2.0,t
7883,43508,,Guinea,2.0,t
7888,38486,100%,Afghanistan,7.0,f
7892,12673,,,1.0,f
7895,10914,,Niue,1.0,f
7902,49103,80%,Rwanda,5.0,f
7906,14515,,,1.0,f
7908,10963,,Cocos (Keeling) Islands,1.0,t
7911,35796,100%,Uzbekistan,1.0,f
7914,37063,100%,Barbados,1.0,f
7915,4847,100%,Indonesia,3.0,t
7925,19470,,Turkmenistan,1.0,t
7926,2548,97%,Marshall Islands,3.0,f
7928,3334,,Indonesia,2.0,t
7935,31322,100%,,1.0,f
7937,16877,,Malta,1.0,t
7939,30702,100%,Uzbekistan,1.0,t
7946,24648,,Rwanda,2.0,t
7947,1808,,Chad,2.0,t
7951,8223,100%,El Salvador,2.0,t
7956,38422,100%,Afghanistan,1.0,f
7968,7122,,,1.0,t
7969,41256,100%,,1.0,f
7973,29776,90%,Russian Federation,2.0,f
7974,17866,100%,Tanzania,2.0,t
7979,45865,50%,,3.0,f
7980,35739,,Russian Federation,1.0,t
7981,12491,100%,Pakistan,3.0,f
7990,4783,100%,Estonia,2.0,f
7995,4939,100%,Estonia,1.0,f
7996,14573,,,1.0,t
8008,4117,,Guinea,1.0,f
8011,43718,,,1.0,t
8012,29163,100%,Nicaragua,1.0,f
8015,10221,,,1.0,f
8017,25439,,,1.0,t
8021,14987,100%,,1.0,t
8024,21070,,,1.0,f
8030,4129,100%,Niue,3.0,t
8034,31128,100%,Montserrat,2.0,t
8035,42652,,,1.0,f
8036,37393,,Costa Rica,1.0,f
8039,46906,100%,,1.0,t
8043,18269,86%,Fiji,12.0,f
8048,47381,,Indonesia,3.0,f
8050,31327,,Russian Federation,1.0,t
8052,23560,93%,,9.0,f
8055,26826,100%,Brazil,1.0,f
8060,37169,100%,Jersey,2.0,f
8079,1257,100%,,2.0,f
8086,19679,,,1.0,f
8092,29563,100%,Jersey,2.0,f
8093,6415,,Niue,1.0,f
8095,18454,100%,Nicaragua,5.0,t
8096,18979,100%,Tonga,6.0,t
8098,25791,100%,,2.0,f
8099,15099,,,1.0,f
8100,46928,,Tanzania,1.0,t
8103,9424,100%,Peru,1.0,f
8104,38255,25%,Hong Kong,4.0,t
8116,29218,,Marshall Islands,1.0,f
8124,3442,100%,Tonga,2.0,t
8127,28341,,France,1.0,t
8129,13674,90%,Fiji,2.0,t
8137,36340,,Marshall Islands,1.0,f
8138,25990,50%,Venezuela,1.0,t
8139,17106,100%,,1.0,f
8146,41891,,,1.0,t
8147,35782,,Turkmenistan,1.0,t
8148,31957,,Russian Federation,1.0,t
8152,12508,70%,Holy See (Vatican City State),3.0,t
8154,21010,,,1.0,f
8157,6678,,China,1.0,f
8162,18439,,,1.0,t
8164,7190,,Greenland,1.0,f
8173,4417,100%,Niue,1.0,f
8174,20226,,,1.0,f
8176,7318,100%,Niger,2.0,f
8177,24697,100%,Congo,1.0,t
8178,4134,,Niue,1.0,f
8179,9973,,,1.0,f
8180,41898,,Maldives,1.0,t
8190,7769,100%,Niue,1.0,f
8191,9481,,Somalia,1.0,f
8192,29502,,Tonga,1.0,t
8193,6742,100%,,1.0,f
8196,37483,100%,Gibraltar,3.0,f
8200,3978,100%,,1.0,t
8202,27767,,Niue,1.0,f
8204,12604,,Bosnia and Herzegovina,1.0,t
8207,36044,,Bouvet Island (Bouvetoya),1.0,f
8209,8861,100%,Tunisia,2.0,t
8214,36426,,United Kingdom,1.0,t
8216,43017,0%,Gibraltar,2.0,t
8218,21077,100%,Togo,1.0,t
8219,3503,100%,Ukraine,2.0,t
8220,48615,,Netherlands,1.0,f
8224,25225,,Ukraine,1.0,f
8227,16894,100%,,1.0,f
8233,31558,33%,Niger,1.0,f
8236,27934,100%,,1.0,f
8237,44295,100%,Djibouti,1.0,f
8238,35279,100%,Guinea,1.0,f
8239,43236,,,1.0,f
8249,35022,,Turkmenistan,1.0,f
8254,26396,,,2.0,f
8255,39241,,Rwanda,1.0,f
8260,44843,,Croatia,1.0,t
8261,32996,,,1.0,f
8263,46894,100%,Malawi,2.0,t
8264,34689,,French Guiana,1.0,t
8265,16913,100%,,2.0,t
8267,36143,90%,Turks and Caicos Islands,4.0,f
8269,14024,100%,,2.0,f
8279,33189,,French Guiana,1.0,f
8280,24024,80%,,3.0,f
8281,46379,100%,,2.0,f
8282,21821,,,1.0,t
8293,38933,100%,Montserrat,1.0,f
8294,18578,,Sao Tome and Principe,1.0,t
8295,19137,100%,Russian Federation,1.0,t
8298,28074,70%,,3.0,t
8299,8138,,Lebanon,8.0,f
8303,30070,100%,,1.0,t
8304,39875,,,1.0,f
8306,30680,,Guinea,4.0,f
8307,19826,100%,,2.0,f
8312,32619,100%,,1.0,t
8315,34687,100%,,2.0,f
8326,16146,100%,,1.0,f
8329,13105,100%,Anguilla,2.0,f
8330,28736,,Senegal,1.0,t
8332,12087,,Jersey,2.0,f
8339,7552,,,2.0,f
8344,21228,90%,Russian Federation,1.0,f
8346,11959,100%,Gibraltar,2.0,t
8354,42827,100%,Nicaragua,3.0,t
8357,8700,,,1.0,t
8363,3277,,,1.0,f
8364,29615,100%,Zimbabwe,2.0,t
8369,34839,,Jersey,1.0,t
8376,17521,100%,,1.0,f
8378,32068,100%,,1.0,f
8384,10158,100%,Ukraine,6.0,t
8385,16360,,,2.0,f
8386,24707,,,1.0,f
8388,12348,,,1.0,f
8389,25177,100%,Costa Rica,2.0,t
8395,30359,100%,Bosnia and Herzegovina,1.0,f
8402,30985,100%,Uzbekistan,5.0,f
8404,15754,,Rwanda,1.0,f
8407,7241,,Kiribati,1.0,f
8408,33416,100%,,1.0,t
8412,24273,,,1.0,f
8417,44532,0%,Micronesia,1.0,f
8420,21464,100%,Mauritania,1.0,f
8422,15458,100%,,2.0,f
8425,30094,100%,,1.0,t
8426,18154,,Finland,1.0,t
8431,35764,,,2.0,t
8432,24606,,,1.0,f
8433,34636,90%,Isle of Man,1.0,t
8435,39997,,,1.0,f
8440,10491,,Guinea,2.0,t
8446,22515,,,1.0,t
8448,26539,100%,,1.0,t
8450,41548,,Chile,2.0,t
8451,30829,,,1.0,f
8455,13894,100%,Isle of Man,5.0,f
8457,45946,100%,,1.0,f
8459,23534,100%,Maldives,2.0,f
8464,37155,,Niue,1.0,f
8466,47682,100%,Niue,1.0,t
8471,26655,100%,,1.0,t
8472,28323,,Malta,1.0,t
8473,2958,,,1.0,f
8479,10143,100%,Sao Tome and Principe,2.0,f
8480,33540,,,1.0,t
8483,31904,,Niue,3.0,t
8484,16942,100%,Uganda,2.0,f
8486,26780,100%,Guinea,7.0,f
8490,40467,,,1.0,f
8491,37427,,,1.0,t
8495,9192,,Tunisia,1.0,t
8497,49832,100%,Bouvet Island (Bouvetoya),1.0,f
8499,48792,,Faroe Islands,1.0,t
8503,40849,,,1.0,f
8504,13030,100%,Mauritania,1.0,t
8512,729,100%,Saint Helena,3.0,f
8518,23466,100%,Anguilla,1.0,t
8520,48502,100%,Nicaragua,11.0,t
8521,18644,,,1.0,f
8528,32556,90%,Estonia,11.0,t
8529,17212,,Marshall Islands,1.0,f
8531,8550,100%,Jersey,1.0,t
8535,26084,,Vietnam,4.0,t
8539,4267,100%,Senegal,22.0,t
8541,12162,82%,,2.0,f
8542,6801,100%,Kiribati,2.0,f
8543,22311,100%,,1.0,t
8544,20001,,,1.0,f
8551,17569,,,2.0,f
8554,18759,,,1.0,f
8555,2768,100%,Christmas Island,2.0,t
8558,19842,85%,Turkmenistan,53.0,f
8560,41407,,,1.0,f
8561,19647,,Malawi,1.0,t
8565,14930,,,1.0,t
8566,20615,,,1.0,f
8567,21646,100%,Togo,2.0,f
8568,35246,100%,,2.0,f
8571,28444,,Chad,1.0,t
8574,24844,100%,Uzbekistan,6.0,f
8575,12425,,Guernsey,1.0,f
8577,2916,100%,Nicaragua,1.0,t
8578,10868,0%,,1.0,t
8579,9541,,,1.0,t
8580,9894,100%,,1.0,f
8581,13301,100%,Togo,2.0,f
8583,38079,,French Guiana,1.0,f
8587,16742,83%,Monaco,1.0,f
8593,43051,,,1.0,f
8595,562,100%,Nicaragua,1.0,f
8597,39818,,,1.0,f
8598,45821,100%,Nicaragua,1.0,t
8602,6266,100%,,4.0,f
8607,49330,100%,Indonesia,1.0,f
8609,47223,,Cocos (Keeling) Islands,1.0,f
8610,37915,,Marshall Islands,1.0,f
8612,4471,67%,,2.0,f
8614,13553,93%,Vietnam,5.0,f
8615,46335,100%,Nicaragua,1.0,t
8616,31117,80%,Croatia,3.0,t
8617,31836,100%,Zimbabwe,1.0,f
8620,13965,,,1.0,f
8623,28763,67%,Rwanda,2.0,f
8630,797,100%,,1.0,f
8631,44376,,,3.0,t
8636,43347,100%,Bouvet Island (Bouvetoya),1.0,f
8639,5681,75%,Denmark,1.0,f
8642,14169,,,1.0,f
8645,42286,94%,Vietnam,9.0,t
8651,27854,,,1.0,f
8655,29659,,Tonga,1.0,f
8656,31104,100%,France,2.0,f
8658,41232,100%,,3.0,f
8660,36600,,,1.0,f
8664,32588,,Nicaragua,1.0,t
8665,24235,,Libyan Arab Jamahiriya,1.0,t
8667,41160,,Papua New Guinea,1.0,t
8668,8492,,,1.0,t
8672,44450,,,1.0,f
8677,47163,,,1.0,f
8678,35104,100%,Switzerland,2.0,f
8679,12583,100%,,1.0,f
8686,2492,,Russian Federation,1.0,f
8689,21967,100%,Cape Verde,1.0,f
8691,16596,100%,Congo,3.0,f
8696,42643,,,1.0,f
8697,40549,100%,Maldives,2.0,t
8698,8173,100%,Barbados,2.0,t
8709,36830,,Ghana,1.0,f
8712,2931,100%,,1.0,f
8714,36319,75%,France,2.0,t
8716,22336,,Venezuela,1.0,f
8717,13234,,Niue,2.0,f
8722,18219,100%,Jersey,1.0,t
8723,49232,100%,,1.0,f
8724,42431,,,1.0,t
8727,34337,100%,Croatia,2.0,f
8729,7923,100%,Togo,2.0,t
8731,30502,,,1.0,f
8733,42008,,,1.0,t
8738,6123,,Gambia,1.0,t
8743,21909,100%,Christmas Island,3.0,f
8750,21573,100%,Kiribati,1.0,f
8751,22005,100%,,1.0,f
8754,10039,100%,Vanuatu,6.0,t
8757,42028,50%,,1.0,t
8759,42796,,,1.0,f
8760,6200,100%,,3.0,t
8766,37605,,,4.0,f
8769,46930,100%,Turks and Caicos Islands,1.0,f
