,id,shuttle_location,shuttle_type,engine_type,engine_vendor,engines,passenger_capacity,cancellation_policy,crew,d_check_complete,moon_clearance_complete,price,company_id
4426,21723,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,3.0,5,strict,3.0,f,f,"$2,625.0",8595
4427,11762,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,7,strict,3.0,f,f,"$3,457.0",24026
4428,43714,Rwanda,Type F5,Plasma,ThetaBase Services,2.0,5,moderate,2.0,f,f,"$2,430.0",10224
4429,15774,Niue,Type V5,Quantum,ThetaBase Services,1.0,3,strict,1.0,t,f,"$1,637.0",30924
4430,58567,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,5,strict,2.0,f,f,"$2,677.0",24026
4431,28443,Niue,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,351.0",15586
4432,47749,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,f,f,"$1,351.0",36066
4433,40246,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,455.0",36066
4434,73501,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,260.0",25692
4435,40157,Micronesia,Type V5,Plasma,ThetaBase Services,0.0,3,strict,2.0,t,f,"$3,925.0",19958
4436,14748,Nicaragua,Type F5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$2,170.0",13022
4437,8007,Russian Federation,Type Z6,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$2,820.0",42117
4438,43054,Bouvet Island (Bouvetoya),Type F5,Plasma,ThetaBase Services,3.0,6,moderate,6.0,f,f,"$3,457.0",29353
4439,3635,Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$2,651.0",2457
4440,15312,Rwanda,Type V5,Plasma,ThetaBase Services,4.0,8,strict,4.0,f,f,"$6,720.0",6894
4441,57975,Barbados,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,t,f,"$1,494.0",3254
4442,73381,Niue,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,845.0",17405
4443,8529,Niue,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,195.0",11973
4444,67802,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,3,flexible,1.0,t,f,"$2,560.0",13995
4445,23122,Mexico,Type V5,Plasma,ThetaBase Services,2.0,5,flexible,3.0,t,f,"$2,040.0",19570
4446,23524,Sao Tome and Principe,Type F5,Plasma,ThetaBase Services,2.0,3,flexible,2.0,t,f,"$3,080.0",29372
4447,44505,Kiribati,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,f,f,"$1,247.0",43736
4448,50932,Brazil,Type F5,Nuclear,ThetaBase Services,1.0,1,moderate,0.0,f,f,"$1,117.0",23258
4449,32163,Niue,Type V5,Plasma,ThetaBase Services,2.0,5,strict,2.0,f,f,"$2,170.0",40455
4450,53705,Malta,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,f,f,"$2,170.0",13729
4451,21,Mexico,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,2.0,f,f,"$1,780.0",35906
4452,50825,Micronesia,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,t,f,"$2,690.0",48321
4453,21920,Micronesia,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,975.0",23682
4454,17633,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,6,strict,2.0,f,f,"$3,600.0",41022
4455,25871,Estonia,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,247.0",12089
4456,43974,Barbados,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$3,145.0",17388
4457,1494,Mexico,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,t,f,"$1,208.0",46141
4458,18838,Niue,Type V5,Plasma,ThetaBase Services,2.0,5,moderate,3.0,t,f,"$1,845.0",34788
4459,61114,Malta,Type N0,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,234.0",30495
4460,3068,Niue,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,1.0,f,f,"$1,637.0",44837
4461,33297,Barbados,Type V5,Plasma,ThetaBase Services,3.0,6,strict,3.0,f,f,"$4,770.0",3391
4462,11258,Anguilla,Type F5,Quantum,ThetaBase Services,1.0,10,flexible,4.0,t,f,"$1,325.0",20130
4463,38691,Barbados,Type V5,Plasma,ThetaBase Services,2.0,5,strict,2.0,f,f,"$3,210.0",3391
4464,15949,Gambia,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,t,f,"$1,325.0",17499
4465,10248,United Kingdom,Type V5,Quantum,SIT Technology Unlimited,1.0,2,flexible,1.0,t,f,"$2,170.0",2351
4466,618,Barbados,Type V5,Plasma,ThetaBase Services,3.0,8,strict,3.0,f,f,"$4,900.0",3391
4467,7885,Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,f,f,"$2,950.0",3391
4468,28461,Barbados,Type V5,Plasma,ThetaBase Services,3.0,6,strict,3.0,f,f,"$5,043.0",3391
4469,20310,Costa Rica,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,520.0",24233
4470,3367,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,strict,3.0,f,f,"$3,340.0",26084
4471,59162,Nicaragua,Type V5,Plasma,ThetaBase Services,0.0,2,moderate,1.0,t,f,"$1,715.0",23857
4472,25508,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,260.0",16455
4473,14455,Sao Tome and Principe,Type B7,Plasma,"Banks, Wood and Phillips",1.0,4,flexible,1.0,t,f,"$2,820.0",22294
4474,75417,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,t,f,"$1,260.0",31213
4475,21559,Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,455.0",30866
4476,51912,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,780.0",12183
4477,15709,Estonia,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,t,f,"$1,325.0",19243
4478,8802,Barbados,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,f,f,"$2,118.0",35348
4479,33588,Estonia,Type V2,Quantum,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,390.0",9075
4480,76259,Malta,Type V5,Plasma,ThetaBase Services,3.0,6,flexible,5.0,t,f,"$2,079.0",476
4481,46452,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,260.0",15628
4482,41376,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,f,f,"$2,430.0",46851
4483,34063,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,f,f,"$2,235.0",6894
4484,8950,Malta,Type V5,Plasma,ThetaBase Services,1.0,5,strict,2.0,f,f,"$2,677.0",24026
4485,28678,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$2,105.0",29216
4486,45736,Nicaragua,Type Z6,Plasma,ThetaBase Services,3.0,6,strict,3.0,f,f,"$9,320.0",22247
4487,26595,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,f,f,"$1,390.0",49197
4488,53112,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,377.0",1641
4489,22757,United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,f,f,"$2,144.0",45766
4490,55660,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,377.0",10222
4491,1321,Anguilla,Type V5,Plasma,ThetaBase Services,0.0,1,flexible,1.0,t,f,"$1,845.0",5819
4492,33021,Gambia,Type F5,Quantum,ThetaBase Services,1.0,1,strict,1.0,f,f,"$1,390.0",19154
4493,24697,Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,f,f,"$3,405.0",19231
4494,6011,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,4,flexible,2.0,t,f,"$1,715.0",37019
4495,61742,Pakistan,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,650.0",4711
4496,2069,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2.0,5,moderate,3.0,t,f,"$2,287.0",8225
4497,68161,Malta,Type V5,Quantum,"Banks, Wood and Phillips",1.0,2,flexible,1.0,f,f,"$1,650.0",13729
4498,46372,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,t,f,"$2,937.0",22088
4499,8437,Indonesia,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,3.0,f,f,"$1,390.0",17180
4500,15011,Switzerland,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,f,f,"$3,470.0",49
4501,15186,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,f,f,"$2,560.0",48103
4502,72679,Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,6,flexible,2.0,f,f,"$2,599.0",22966
4503,64830,Sao Tome and Principe,Type O3,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,975.0",32271
4504,57743,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,286.0",7475
4505,51268,Niue,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,325.0",28517
4506,9881,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,897.0",36826
4507,24238,Malta,Type F5,Plasma,ThetaBase Services,1.0,4,moderate,1.0,f,f,"$1,780.0",19754
4508,64741,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,585.0",23199
4509,51391,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,845.0",49629
4510,55716,Rwanda,Type Z6,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,416.0",22860
4511,41788,Malta,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,923.0",3858
4512,56982,Sao Tome and Principe,Type F5,Plasma,ThetaBase Services,4.0,6,moderate,5.0,f,f,"$3,210.0",47127
4513,29933,Pakistan,Type F5,Plasma,ThetaBase Services,4.0,10,strict,7.0,t,f,"$3,977.0",5817
4514,5663,Niue,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$1,637.0",22763
4515,30438,Niue,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,260.0",39388
4516,60909,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,390.0",26061
4517,58149,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,t,f,"$1,845.0",47847
4518,60037,Estonia,Type F5,Plasma,ThetaBase Services,4.0,10,flexible,7.0,t,f,"$3,210.0",26079
4519,63515,Rwanda,Type V5,Plasma,ThetaBase Services,3.0,5,moderate,3.0,f,f,"$2,300.0",19843
4520,59254,Anguilla,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,416.0",32211
4521,47057,Micronesia,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,t,f,"$1,455.0",10866
4522,3695,Niue,Type V5,Plasma,ThetaBase Services,1.0,3,strict,1.0,t,f,"$1,936.0",814
4523,44605,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,3,strict,1.0,f,f,"$2,820.0",19943
4524,58685,United Kingdom,Type V7,Nuclear,ThetaBase Services,1.0,4,flexible,3.0,f,f,"$1,000.0",7933
4525,58538,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,f,f,"$2,235.0",17652
4526,25636,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,t,f,"$2,300.0",37864
4527,67793,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,520.0",46549
4528,43041,Malta,Type K2,Quantum,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,325.0",37610
4529,42677,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,3.0,f,f,"$4,900.0",9681
4530,8583,Sao Tome and Principe,Type F5,Plasma,ThetaBase Services,5.0,8,strict,4.0,f,f,"$3,119.0",30125
4531,3528,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,f,f,"$2,027.0",31116
4532,50013,United Kingdom,Type F5,Plasma,ThetaBase Services,3.0,8,strict,3.0,f,f,"$2,287.0",31753
4533,50516,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,455.0",25431
4534,33247,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,962.0",44418
4535,48595,Anguilla,Type F5,Quantum,ThetaBase Services,1.0,2,strict,0.0,f,f,"$1,390.0",34398
4536,17004,Micronesia,Type V5,Plasma,"Banks, Wood and Phillips",0.0,2,flexible,1.0,f,f,"$2,040.0",2455
4537,27634,Niue,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,260.0",20939
4538,15936,Malta,Type V5,Plasma,"Banks, Wood and Phillips",1.0,4,moderate,2.0,f,f,"$1,260.0",39195
4539,60099,Bouvet Island (Bouvetoya),Type F5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,f,f,"$2,560.0",32530
4540,28595,Chad,Type F5,Plasma,ThetaBase Services,3.0,6,strict,5.0,f,f,"$2,690.0",16563
4541,47903,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,845.0",32014
4542,48716,Micronesia,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,260.0",9318
4543,46475,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,572.0",15100
4544,1198,Rwanda,Type G0,Plasma,ThetaBase Services,0.0,2,strict,1.0,t,f,"$2,872.0",37646
4545,1226,Sao Tome and Principe,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,2.0,f,f,"$1,286.0",14892
4546,70806,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,f,f,"$1,897.0",2183
4547,8157,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,5,flexible,3.0,f,f,"$2,625.0",6100
4548,15514,Malta,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,t,f,"$1,208.0",3583
4549,1944,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,2.0,f,f,"$2,170.0",46707
4550,23011,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,t,f,"$1,377.0",9865
4551,17640,Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,flexible,2.0,t,f,"$3,184.0",48169
4552,52347,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,6,strict,4.0,f,f,"$2,690.0",6894
4553,40684,Wallis and Futuna,Type V5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,f,f,"$1,780.0",2021
4554,25185,Pakistan,Type Z6,Quantum,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,507.0",38469
4555,39544,Rwanda,Type V5,Plasma,ThetaBase Services,0.0,2,moderate,1.0,t,f,"$1,390.0",36964
4556,38355,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,468.0",18430
4557,72113,Malta,Type V2,Quantum,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,507.0",4274
4558,28948,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,2.0,f,f,"$1,455.0",38581
4559,11454,United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$1,637.0",31773
4560,457,Sao Tome and Principe,Type F5,Plasma,SIT Technology Unlimited,1.0,4,strict,2.0,f,f,"$2,040.0",32180
4561,73159,Estonia,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,t,f,"$1,247.0",6780
4562,27698,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,f,f,"$2,417.0",6894
4563,4248,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,572.0",14419
4564,70189,Bouvet Island (Bouvetoya),Type V2,Plasma,ThetaBase Services,2.0,4,flexible,3.0,t,f,"$2,365.0",33822
4565,280,Malta,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,2.0,t,f,"$1,910.0",10185
4566,58969,Niue,Type Z6,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,260.0",547
4567,38933,Russian Federation,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,455.0",25419
4568,24345,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,260.0",44827
4569,23396,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,5,strict,2.0,t,f,"$4,640.0",19958
4570,15731,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,3,strict,1.0,t,f,"$1,520.0",20381
4571,53465,Nicaragua,Type V5,Plasma,ThetaBase Services,0.0,2,strict,2.0,t,f,"$1,741.0",2720
4572,40549,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,650.0",14741
4573,73908,Costa Rica,Type V5,Quantum,"Banks, Wood and Phillips",1.0,2,flexible,1.0,f,f,"$1,650.0",32980
4574,8919,Wallis and Futuna,Type F5,Plasma,ThetaBase Services,4.0,4,flexible,4.0,t,f,"$3,470.0",2326
4575,15263,Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,f,f,"$2,820.0",28828
4576,57028,Niue,Type F5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,f,f,"$2,560.0",8699
4577,14298,Kiribati,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,1.0,f,f,"$2,079.0",10366
4578,22174,United Kingdom,Type F5,Quantum,ThetaBase Services,1.0,3,moderate,2.0,t,f,"$1,585.0",35499
4579,67575,Gambia,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,325.0",22410
4580,70452,United Kingdom,Type V2,Quantum,ThetaBase Services,1.0,1,strict,1.0,t,f,"$1,390.0",21178
4581,55785,Barbados,Type V5,Plasma,"Banks, Wood and Phillips",1.0,4,flexible,4.0,f,f,"$2,560.0",49714
4582,20707,Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,6,strict,3.0,f,f,"$2,755.0",38236
4583,1573,Niue,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,f,f,"$1,715.0",25137
4584,34565,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$2,170.0",20476
4585,76920,Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$2,677.0",16881
4586,5090,Nicaragua,Type V5,Plasma,ThetaBase Services,3.0,9,flexible,2.0,f,f,"$5,030.0",19943
4587,56476,Niue,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,f,f,"$3,730.0",41734
4588,303,Malta,Type V5,Plasma,ThetaBase Services,2.0,3,moderate,3.0,f,f,"$1,767.0",5184
4589,20328,Kiribati,Type E3,Quantum,"Banks, Wood and Phillips",1.0,2,flexible,1.0,f,f,"$1,234.0",32691
4590,5218,Switzerland,Type V2,Plasma,ThetaBase Services,4.0,8,strict,5.0,f,f,"$4,120.0",46884
4591,23356,Nicaragua,Type V5,Plasma,ThetaBase Services,3.0,6,flexible,4.0,f,f,"$2,690.0",6992
4592,72783,Gambia,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,t,f,"$1,273.0",12758
4593,69864,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,234.0",24164
4594,71041,Niue,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,195.0",12262
4595,36973,Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,6,moderate,3.0,f,f,"$2,170.0",35134
4596,474,Malta,Type F5,Quantum,ThetaBase Services,1.0,1,strict,1.0,f,f,"$1,286.0",16939
4597,76984,Malta,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$2,157.0",32824
4598,66517,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,4,strict,3.0,t,f,"$4,055.0",28983
4599,56784,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,3,moderate,1.0,f,f,"$2,014.0",12801
4600,3948,Malta,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,234.0",30841
4601,74533,Faroe Islands,Type F5,Plasma,ThetaBase Services,3.0,5,strict,3.0,f,f,"$3,457.0",24625
4602,4082,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,169.0",18014
4603,57160,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,t,f,"$1,481.0",47847
4604,8837,Kiribati,Type F5,Quantum,ThetaBase Services,1.0,6,flexible,5.0,f,f,"$1,650.0",10827
4605,25160,Micronesia,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,t,f,"$1,416.0",3193
4606,74672,Niue,Type Z6,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,221.0",15887
4607,18913,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,4.0,t,f,"$2,755.0",24243
4608,9409,Pakistan,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,390.0",22616
4609,39078,Gambia,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,117.0",23710
4610,18189,Faroe Islands,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,t,f,"$2,417.0",49807
4611,15916,United Kingdom,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,4.0,f,f,"$1,390.0",45108
4612,55159,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,t,f,"$2,430.0",28828
4613,57627,Malta,Type V2,Plasma,ThetaBase Services,3.0,6,moderate,3.0,f,f,"$4,250.0",18077
4614,34091,Brazil,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,221.0",48354
4615,1316,Micronesia,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,t,f,"$1,468.0",41193
4616,44159,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,f,f,"$1,286.0",39549
4617,3397,El Salvador,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,286.0",43180
4618,7470,Marshall Islands,Type F5,Plasma,ThetaBase Services,3.0,5,moderate,2.0,f,f,"$2,170.0",4044
4619,23671,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,f,f,"$3,028.0",15451
4620,58540,Niue,Type V5,Plasma,ThetaBase Services,0.0,4,flexible,2.0,t,f,"$1,676.0",38929
4621,71215,Malta,Type V5,Plasma,ThetaBase Services,2.0,3,moderate,2.0,f,f,"$2,820.0",10923
4622,38601,Sao Tome and Principe,Type V2,Quantum,ThetaBase Services,1.0,2,strict,1.0,t,f,"$1,286.0",23879
4623,27984,Malta,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$2,170.0",22792
4624,43238,Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,650.0",37591
4625,43362,Nicaragua,Type F5,Quantum,"Banks, Wood and Phillips",1.0,2,moderate,1.0,f,f,"$1,767.0",38724
4626,31764,Kiribati,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,351.0",46010
4627,104,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,5,moderate,3.0,t,f,"$1,988.0",35117
4628,19245,Anguilla,Type F5,Plasma,ThetaBase Services,3.0,6,strict,4.0,f,f,"$3,275.0",48905
4629,62983,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,390.0",2929
4630,59204,Anguilla,Type V5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,t,f,"$1,208.0",47143
4631,43164,Kiribati,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,572.0",18626
4632,61037,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,260.0",26712
4633,8163,Sao Tome and Principe,Type F5,Plasma,ThetaBase Services,3.0,2,flexible,2.0,f,f,"$2,482.0",45960
4634,38955,United Kingdom,Type F5,Plasma,ThetaBase Services,4.0,8,moderate,4.0,f,f,"$2,365.0",27725
4635,46244,Wallis and Futuna,Type V5,Plasma,ThetaBase Services,2.0,6,strict,2.0,f,f,"$3,418.0",2019
4636,46453,Bosnia and Herzegovina,Type F5,Plasma,ThetaBase Services,6.0,10,moderate,6.0,f,f,"$2,430.0",4010
4637,64732,Bosnia and Herzegovina,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,338.0",45870
4638,6980,Niue,Type V2,Quantum,ThetaBase Services,1.0,1,flexible,0.0,t,f,"$1,260.0",26789
4639,43604,Russian Federation,Type V2,Plasma,ThetaBase Services,2.0,4,moderate,2.0,f,f,"$2,443.0",22124
4640,71398,Bouvet Island (Bouvetoya),Type Z6,Plasma,ThetaBase Services,1.0,5,strict,3.0,t,f,"$2,560.0",28828
4641,75725,Malta,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,2.0,f,f,"$1,247.0",3941
4642,33836,Gambia,Type F5,Quantum,Warwick Technology Multinational,1.0,1,strict,2.0,f,f,"$1,260.0",13723
4643,15622,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,182.0",18086
4644,65248,Estonia,Type F5,Plasma,ThetaBase Services,2.0,4,flexible,3.0,f,f,"$1,910.0",27894
4645,67915,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,845.0",44666
4646,76,Kenya,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,2.0,f,f,"$1,195.0",46141
4647,73119,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,t,f,"$2,326.0",28905
4648,53974,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$2,326.0",16279
4649,65870,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,t,f,"$1,481.0",42819
4650,30714,Marshall Islands,Type F5,Plasma,ThetaBase Services,3.0,4,moderate,3.0,f,f,"$1,585.0",10856
4651,60517,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,325.0",44022
4652,53236,Nicaragua,Type F1,Plasma,ThetaBase Services,0.0,2,strict,1.0,t,f,"$1,715.0",28828
4653,28995,Rwanda,Type F5,Quantum,ThetaBase Services,1.0,4,flexible,2.0,t,f,"$1,286.0",39514
